"","cdatetime","district","crime_level","longitude","latitude","registry_number","sum_acomulated","mean_acomulated"
"3833",2006-01-17,4,3,-121.4766447,38.55582667,3833,17329,4.52100182624576
"3834",2006-01-17,3,1,-121.4591287,38.57421261,3834,17330,4.52008346374544
"3835",2006-01-17,4,7,-121.484345,38.50502839,3835,17337,4.52073011734029
"3836",2006-01-17,2,1,-121.4461937,38.61112011,3836,17338,4.51981230448384
"3837",2006-01-17,3,5,-121.4886224,38.56601548,3837,17343,4.5199374511337
"3838",2006-01-17,5,5,-121.4684313,38.48151147,3838,17348,4.52006253256905
"3839",2006-01-17,5,7,-121.4955741,38.47765971,3839,17355,4.52070851784319
"3840",2006-01-17,5,5,-121.4998771,38.49371194,3840,17360,4.52083333333333
"3841",2006-01-17,2,7,-121.4306981,38.60964455,3841,17367,4.5214787815673
"3842",2006-01-17,3,1,-121.4674526,38.58045703,3842,17368,4.52056220718376
"3843",2006-01-17,5,4,-121.4742605,38.48927894,3843,17372,4.52042674993495
"3844",2006-01-17,1,6,-121.5330756,38.64726866,3844,17378,4.52081165452653
"3845",2006-01-17,6,4,-121.4466868,38.54892406,3845,17382,4.52067620286086
"3846",2006-01-17,2,1,-121.4237244,38.60950023,3846,17383,4.51976079043162
"3847",2006-01-17,2,1,-121.4203141,38.60324441,3847,17384,4.51884585391214
"3848",2006-01-17,3,5,-121.4834127,38.57884334,3848,17389,4.51897089397089
"3849",2006-01-17,4,7,-121.5478368,38.50339936,3849,17396,4.51961548454144
"3850",2006-01-17,1,7,-121.4749528,38.62988799,3850,17403,4.52025974025974
"3851",2006-01-17,4,7,-121.4795909,38.55463449,3851,17410,4.52090366138665
"3852",2006-01-17,1,7,-121.4971148,38.62698775,3852,17417,4.52154724818276
"3853",2006-01-17,5,1,-121.42717,38.47421612,3853,17418,4.52063327277446
"3854",2006-01-17,3,7,-121.4441463,38.57026986,3854,17425,4.52127659574468
"3855",2006-01-17,5,1,-121.4338127,38.4589237,3855,17426,4.52036316472114
"3856",2006-01-17,2,1,-121.4183691,38.62976876,3856,17427,4.51945020746888
"3857",2006-01-17,1,1,-121.5282186,38.62776114,3857,17428,4.51853772361939
"3858",2006-01-17,4,1,-121.4786198,38.50279498,3858,17429,4.51762571280456
"3859",2006-01-17,1,2,-121.5163987,38.62085306,3859,17431,4.51697330914745
"3860",2006-01-17,2,5,-121.4483735,38.63832633,3860,17436,4.51709844559586
"3861",2006-01-17,5,1,-121.455388,38.46442316,3861,17437,4.51618751618752
"3862",2006-01-17,3,6,-121.4692575,38.57201606,3862,17443,4.51657172449508
"3863",2006-01-17,5,7,-121.4303669,38.46360509,3863,17450,4.51721460005177
"3864",2006-01-17,4,1,-121.4908853,38.5488551,3864,17451,4.51630434782609
"3865",2006-01-17,2,7,-121.461357,38.65572801,3865,17458,4.51694695989651
"3866",2006-01-17,2,7,-121.461357,38.65572801,3866,17465,4.51758923952406
"3867",2006-01-17,4,1,-121.4891871,38.5496714,3867,17466,4.5166795965865
"3868",2006-01-17,5,5,-121.428883,38.44258851,3868,17471,4.51680455015512
"3869",2006-01-17,1,1,-121.4959999,38.63020663,3869,17472,4.5158955802533
"3870",2006-01-17,3,1,-121.4769586,38.57503046,3870,17473,4.51498708010336
"3871",2006-01-17,2,1,-121.4180257,38.63110431,3871,17474,4.51407904934126
"3872",2006-01-17,3,6,-121.4935219,38.57100991,3872,17480,4.51446280991736
"3873",2006-01-17,2,5,-121.4216656,38.61264781,3873,17485,4.5145881745417
"3874",2006-01-17,5,1,-121.428883,38.44258851,3874,17486,4.51368094992256
"3875",2006-01-17,6,1,-121.4461521,38.53266824,3875,17487,4.51277419354839
"3876",2006-01-17,4,7,-121.4932774,38.52960558,3876,17494,4.51341589267286
"3877",2006-01-17,3,1,-121.4100658,38.55783227,3877,17495,4.51250967242713
"3878",2006-01-17,6,3,-121.4680096,38.5526734,3878,17498,4.51211964930376
"3879",2006-01-17,4,5,-121.4992887,38.56068556,3879,17503,4.51224542407837
"3880",2006-01-17,4,5,-121.5423064,38.49556817,3880,17508,4.51237113402062
"3881",2006-01-17,1,7,-121.5079524,38.65031154,3881,17515,4.51301211028086
"3882",2006-01-17,3,1,-121.4100658,38.55783227,3882,17516,4.51210716125708
"3883",2006-01-17,6,3,-121.4009789,38.51050023,3883,17519,4.51171774401236
"3884",2006-01-17,5,7,-121.4384213,38.47774495,3884,17526,4.51235839340886
"3885",2006-01-17,1,5,-121.5086644,38.61458725,3885,17531,4.51248391248391
"3886",2006-01-17,6,1,-121.4318134,38.52545649,3886,17532,4.51158003088008
"3887",2006-01-17,2,5,-121.4623011,38.64013822,3887,17537,4.51170568561873
"3888",2006-01-17,5,5,-121.491628,38.4814126,3888,17542,4.51183127572016
"3889",2006-01-17,6,1,-121.4425904,38.52497346,3889,17543,4.51092825919259
"3890",2006-01-17,3,5,-121.4641608,38.57858559,3890,17548,4.51105398457584
"3891",2006-01-17,2,5,-121.4635168,38.63863084,3891,17553,4.51117964533539
"3892",2006-01-17,4,1,-121.4908853,38.5488551,3892,17554,4.51027749229188
"3893",2006-01-17,1,5,-121.4957497,38.66062772,3893,17559,4.51040328795274
"3894",2006-01-17,6,1,-121.4366852,38.51229152,3894,17560,4.50950179763739
"3895",2006-01-17,3,7,-121.4096655,38.54915301,3895,17567,4.51014120667522
"3896",2006-01-17,4,7,-121.4883563,38.50460411,3896,17574,4.51078028747433
"3897",2006-01-17,5,2,-121.4582942,38.48925192,3897,17576,4.51013600205286
"3898",2006-01-17,2,2,-121.4360584,38.62130809,3898,17578,4.50949204720369
"3899",2006-01-17,5,6,-121.4570142,38.47884153,3899,17584,4.50987432675045
"3900",2006-01-17,4,6,-121.4960208,38.55199422,3900,17590,4.51025641025641
"3901",2006-01-17,4,7,-121.514051,38.52212416,3901,17597,4.51089464239938
"3902",2006-01-17,1,5,-121.4939097,38.61545185,3902,17602,4.51101998974885
"3903",2006-01-17,3,7,-121.5011657,38.58184562,3903,17609,4.51165769920574
"3904",2006-01-17,6,3,-121.4448282,38.52983357,3904,17612,4.51127049180328
"3905",2006-01-17,3,7,-121.4982228,38.58097068,3905,17619,4.51190781049936
"3906",2006-01-17,5,8,-121.4859396,38.48934244,3906,17627,4.51280081925243
"3907",2006-01-17,3,3,-121.4966071,38.57991197,3907,17630,4.51241361658562
"3908",2006-01-17,3,3,-121.4887376,38.56311353,3908,17633,4.51202661207779
"3909",2006-01-17,3,2,-121.5027369,38.582786,3909,17635,4.51138398567409
"3910",2006-01-17,6,3,-121.4699432,38.53762902,3910,17638,4.51099744245524
"3911",2006-01-17,1,3,-121.5077758,38.67081464,3911,17641,4.51061109690616
"3912",2006-01-17,6,5,-121.4361683,38.50428456,3912,17646,4.51073619631902
"3913",2006-01-17,6,1,-121.4554708,38.55117621,3913,17647,4.50983899821109
"3914",2006-01-17,4,7,-121.5061404,38.56060791,3914,17654,4.51047521716914
"3915",2006-01-17,5,5,-121.4348784,38.47431447,3915,17659,4.51060025542784
"3916",2006-01-17,4,4,-121.5235712,38.50290927,3916,17663,4.51046986721144
"3917",2006-01-17,3,4,-121.482654,38.57829626,3917,17667,4.51033954557059
"3918",2006-01-17,5,8,-121.4859396,38.48934244,3918,17675,4.51123021949974
"3919",2006-01-17,1,1,-121.5059934,38.61618775,3919,17676,4.51033426894616
"3920",2006-01-17,4,5,-121.4909166,38.53172057,3920,17681,4.51045918367347
"3921",2006-01-17,1,4,-121.5055312,38.63589608,3921,17685,4.51032899770467
"3922",2006-01-17,5,9,-121.4673944,38.49407763,3922,17694,4.51147373788883
"3923",2006-01-17,4,3,-121.5061519,38.55996267,3923,17697,4.51108845271476
"3924",2006-01-17,5,7,-121.4232326,38.46003018,3924,17704,4.51172273190622
"3925",2006-01-17,2,5,-121.4164146,38.63248017,3925,17709,4.51184713375796
"3926",2006-01-17,6,6,-121.4254625,38.54146972,3926,17715,4.51222618441161
"3927",2006-01-17,2,6,-121.4432958,38.62234262,3927,17721,4.51260504201681
"3928",2006-01-17,5,4,-121.4784231,38.48714497,3928,17725,4.51247454175153
"3929",2006-01-17,3,4,-121.4637147,38.57325365,3929,17729,4.5123441079155
"3930",2006-01-17,2,6,-121.4201014,38.59025226,3930,17735,4.51272264631043
"3931",2006-01-17,4,4,-121.4937694,38.53514629,3931,17739,4.51259221572119
"3932",2006-01-17,3,3,-121.3921168,38.54654137,3932,17742,4.51220752797559
"3933",2006-01-17,3,4,-121.4749164,38.57493609,3933,17746,4.51207729468599
"3934",2006-01-17,1,7,-121.4725801,38.60802229,3934,17753,4.51270971021861
"3935",2006-01-17,4,2,-121.47576,38.54106323,3935,17755,4.51207115628971
"3936",2006-01-17,3,2,-121.4986248,38.58052209,3936,17757,4.51143292682927
"3937",2006-01-17,6,1,-121.4646263,38.52495123,3937,17758,4.51054102108204
"3938",2006-01-17,1,1,-121.5253761,38.63513882,3938,17759,4.50964956830879
"3939",2006-01-17,1,5,-121.4815734,38.62975579,3939,17764,4.50977405432851
"3940",2006-01-17,3,7,-121.4966071,38.57991197,3940,17771,4.51040609137056
"3941",2006-01-17,2,5,-121.4222039,38.62266496,3941,17776,4.51053032225323
"3942",2006-01-17,5,3,-121.4428191,38.46118894,3942,17779,4.5101471334348
"3943",2006-01-17,6,5,-121.4344635,38.53863631,3943,17784,4.51027136697946
"3944",2006-01-17,3,1,-121.4433291,38.57190252,3944,17785,4.50938133874239
"3945",2006-01-17,5,4,-121.4564494,38.4855939,3945,17789,4.50925221799747
"3946",2006-01-17,1,8,-121.4959999,38.63020663,3946,17797,4.51013684744045
"3947",2006-01-17,1,1,-121.4978994,38.62741952,3947,17798,4.50924752976945
"3948",2006-01-17,2,7,-121.4307335,38.62274838,3948,17805,4.50987841945289
"3949",2006-01-17,6,7,-121.4582532,38.5513046,3949,17812,4.51050898961762
"3950",2006-01-17,2,5,-121.447659,38.60764526,3950,17817,4.51063291139241
"3951",2006-01-17,3,1,-121.5053361,38.58278889,3951,17818,4.5097443685143
"3952",2006-01-17,5,1,-121.428879,38.45400615,3952,17819,4.50885627530364
"3953",2006-01-17,4,7,-121.5067204,38.55714501,3953,17826,4.50948646597521
"3954",2006-01-17,3,6,-121.4855296,38.5952625,3954,17832,4.50986342943854
"3955",2006-01-17,6,3,-121.4274484,38.51052171,3955,17835,4.5094816687737
"3956",2006-01-17,5,1,-121.4891013,38.48252455,3956,17836,4.50859453993933
"3957",2006-01-17,1,1,-121.5296877,38.63855311,3957,17837,4.50770785948951
"3958",2006-01-17,3,2,-121.4865771,38.59118394,3958,17839,4.50707427993936
"3959",2006-01-17,4,9,-121.4990149,38.52199137,3959,17848,4.50820914372316
"3960",2006-01-17,3,2,-121.3956435,38.54711178,3960,17850,4.50757575757576
"3961",2006-01-17,2,5,-121.4210363,38.61084607,3961,17855,4.50770007573845
"3962",2006-01-17,3,4,-121.4637147,38.57325365,3962,17859,4.50757193336699
"3963",2006-01-17,5,4,-121.4276816,38.45483499,3963,17863,4.5074438556649
"3964",2006-01-17,4,1,-121.4763166,38.54049185,3964,17864,4.50655903128153
"3965",2006-01-17,2,5,-121.4403913,38.63160443,3965,17869,4.50668348045397
"3966",2006-01-17,4,2,-121.4727965,38.52904451,3966,17871,4.50605143721634
"3967",2006-01-17,3,7,-121.5026883,38.59978862,3967,17878,4.50668011091505
"3968",2006-01-17,5,1,-121.4891094,38.48334563,3968,17879,4.50579637096774
"3969",2006-01-17,3,2,-121.4863575,38.58573502,3969,17881,4.50516502897455
"3970",2006-01-17,3,8,-121.4818932,38.5857673,3970,17889,4.50604534005038
"3971",2006-01-17,4,2,-121.4960651,38.53085892,3971,17891,4.50541425333669
"3972",2006-01-17,3,1,-121.5052755,38.58245363,3972,17892,4.50453172205438
"3973",2006-01-17,2,3,-121.4461973,38.60930232,3973,17895,4.50415303297256
"3974",2006-01-17,4,4,-121.5187268,38.51656122,3974,17899,4.50402617010569
"3975",2006-01-17,4,6,-121.5346969,38.50298477,3975,17905,4.50440251572327
"3976",2006-01-17,2,4,-121.4258271,38.6017616,3976,17909,4.50427565392354
"3977",2006-01-17,3,4,-121.4998526,38.56556204,3977,17913,4.50414885592155
"3978",2006-01-17,4,9,-121.4990149,38.52199137,3978,17922,4.5052790346908
"3979",2006-01-17,6,8,-121.4647075,38.54395353,3979,17930,4.5061573259613
"3980",2006-01-17,4,7,-121.4960208,38.55199422,3980,17937,4.50678391959799
"3981",2006-01-17,1,7,-121.4765366,38.63872883,3981,17944,4.5074101984426
"3982",2006-01-17,4,5,-121.5282515,38.51488974,3982,17949,4.50753390256153
"3983",2006-01-17,2,6,-121.4385612,38.63150496,3983,17955,4.5079086115993
"3984",2006-01-17,4,9,-121.4990149,38.52199137,3984,17964,4.50903614457831
"3985",2006-01-17,4,5,-121.5041133,38.52570388,3985,17969,4.50915934755333
"3986",2006-01-17,2,1,-121.4608874,38.63495006,3986,17970,4.50827897641746
"3987",2006-01-17,3,2,-121.4927485,38.56418287,3987,17972,4.50764986205167
"3988",2006-01-17,5,1,-121.4385398,38.46977953,3988,17973,4.5067703109328
"3989",2006-01-17,1,1,-121.4932977,38.61292566,3989,17974,4.50589120080221
"3990",2006-01-17,6,8,-121.415404,38.52732711,3990,17982,4.50676691729323
"3991",2006-01-17,2,4,-121.4506176,38.61335716,3991,17986,4.5066399398647
"3992",2006-01-17,5,1,-121.4385398,38.46977953,3992,17987,4.50576152304609
"3993",2006-01-17,2,1,-121.4549202,38.60815196,3993,17988,4.50488354620586
"3994",2006-01-17,6,6,-121.4685363,38.53735621,3994,17994,4.50525788683025
"3995",2006-01-17,5,5,-121.4267227,38.43811565,3995,17999,4.50538172715895
"3996",2006-01-17,2,4,-121.4295032,38.60240036,3996,18003,4.50525525525526
"3997",2006-01-17,4,9,-121.4990149,38.52199137,3997,18012,4.50637978483863
"3998",2006-01-17,2,5,-121.4297591,38.63647881,3998,18017,4.50650325162581
"3999",2006-01-17,4,7,-121.500048,38.54016571,3999,18024,4.50712678169542
"4000",2006-01-17,4,7,-121.5412748,38.5076709,4000,18031,4.50775
"4001",2006-01-17,1,4,-121.5119979,38.65731154,4001,18035,4.50762309422644
"4002",2006-01-17,1,5,-121.4978994,38.62741952,4002,18040,4.50774612693653
"4003",2006-01-17,4,9,-121.4990149,38.52199137,4003,18049,4.50886834873845
"4004",2006-01-17,6,7,-121.465067,38.53704366,4004,18056,4.50949050949051
"4005",2006-01-17,3,5,-121.4802031,38.58964798,4005,18061,4.50961298377029
"4006",2006-01-17,3,1,-121.4794029,38.57369871,4006,18062,4.50873689465801
"4007",2006-01-17,3,3,-121.4998385,38.57006806,4007,18065,4.50836036935363
"4008",2006-01-17,4,7,-121.500048,38.54016571,4008,18072,4.50898203592814
"4009",2006-01-17,1,5,-121.4936677,38.61257305,4009,18077,4.50910451484161
"4010",2006-01-17,3,5,-121.4630454,38.57944539,4010,18082,4.50922693266833
"4011",2006-01-17,4,7,-121.500048,38.54016571,4011,18089,4.50984791822488
"4012",2006-01-17,2,7,-121.42747,38.60154457,4012,18096,4.51046859421735
"4013",2006-01-17,2,1,-121.4473452,38.60930505,4013,18097,4.50959382008472
"4014",2006-01-17,3,3,-121.4658463,38.56838945,4014,18100,4.50921773791729
"4015",2006-01-17,4,5,-121.5145057,38.51590927,4015,18105,4.5093399750934
"4016",2006-01-17,4,5,-121.5227808,38.51921686,4016,18110,4.50946215139442
"4017",2006-01-17,3,4,-121.4028462,38.55048551,4017,18114,4.50933532486931
"4018",2006-01-17,6,6,-121.429358,38.51996349,4018,18120,4.50970632155301
"4019",2006-01-17,4,4,-121.4778223,38.53874125,4019,18124,4.50957949738741
"4020",2006-01-17,5,4,-121.4596858,38.49556587,4020,18128,4.50945273631841
"4021",2006-01-17,4,2,-121.4803518,38.49576768,4021,18130,4.50882864958965
"4022",2006-01-17,3,7,-121.4681696,38.56170554,4022,18137,4.50944803580308
"4023",2006-01-17,4,7,-121.500048,38.54016571,4023,18144,4.51006711409396
"4024",2006-01-17,4,1,-121.4768629,38.50603275,4024,18145,4.50919483101392
"4025",2006-01-17,6,6,-121.4658126,38.55093059,4025,18151,4.5095652173913
"4026",2006-01-17,6,5,-121.4116003,38.54307784,4026,18156,4.5096870342772
"4027",2006-01-17,4,2,-121.5058526,38.56277597,4027,18158,4.50906381922026
"4028",2006-01-17,5,4,-121.4556125,38.4840083,4028,18162,4.50893743793446
"4029",2006-01-17,4,3,-121.5068067,38.52137681,4029,18165,4.50856291883842
"4030",2006-01-17,2,3,-121.4586425,38.6341268,4030,18168,4.50818858560794
"4031",2006-01-17,4,7,-121.4918839,38.54120381,4031,18175,4.50880674770528
"4032",2006-01-17,6,7,-121.4557117,38.54021553,4032,18182,4.5094246031746
"4033",2006-01-17,5,6,-121.43393,38.47365629,4033,18188,4.50979419786759
"4034",2006-01-17,2,7,-121.4247793,38.64402751,4034,18195,4.51041150223104
"4035",2006-01-17,6,8,-121.4650574,38.5392541,4035,18203,4.51127633209418
"4036",2006-01-17,6,3,-121.428595,38.53231925,4036,18206,4.51090188305253
"4037",2006-01-17,1,5,-121.4779367,38.63160945,4037,18211,4.5110230369086
"4038",2006-01-17,2,7,-121.465939,38.61955775,4038,18218,4.51163942545815
"4039",2006-01-17,1,1,-121.5259712,38.64303305,4039,18219,4.51076999257242
"4040",2006-01-17,3,4,-121.4574953,38.57050893,4040,18223,4.51064356435644
"4041",2006-01-17,1,5,-121.4799334,38.6194402,4041,18228,4.51076466221232
"4042",2006-01-17,4,7,-121.5053339,38.55032643,4042,18235,4.51138050470064
"4043",2006-01-17,2,5,-121.4211625,38.61512488,4043,18240,4.51150136037596
"4044",2006-01-17,3,1,-121.4795335,38.57017351,4044,18241,4.51063303659743
"4045",2006-01-17,5,3,-121.4485769,38.48034756,4045,18244,4.51025957972806
"4046",2006-01-17,4,5,-121.4823115,38.52378506,4046,18249,4.51038062283737
"4047",2006-01-17,3,7,-121.4686143,38.58275798,4047,18256,4.51099579935755
"4048",2006-01-17,3,3,-121.4832986,38.57672297,4048,18259,4.51062252964427
"4049",2006-01-17,2,7,-121.4490916,38.61200165,4049,18266,4.51123734255372
"4050",2006-01-17,3,5,-121.4009248,38.54735343,4050,18271,4.51135802469136
"4051",2006-01-17,1,5,-121.5129202,38.63560611,4051,18276,4.51147864724759
"4052",2006-01-17,3,5,-121.4747617,38.56791951,4052,18281,4.51159921026654
"4053",2006-01-17,1,5,-121.5139237,38.61063608,4053,18286,4.51171971379225
"4054",2006-01-17,5,7,-121.4583887,38.48876908,4054,18293,4.51233349777997
"4055",2006-01-17,6,1,-121.4443436,38.52652786,4055,18294,4.511467324291
"4056",2006-01-17,6,6,-121.4728661,38.55513128,4056,18300,4.51183431952663
"4057",2006-01-17,6,7,-121.4254625,38.54146972,4057,18307,4.51244762139512
"4058",2006-01-17,3,3,-121.4858893,38.59049989,4058,18310,4.51207491375062
"4059",2006-01-17,2,5,-121.4397434,38.61693796,4059,18315,4.51219512195122
"4060",2006-01-17,1,4,-121.504924,38.62149931,4060,18319,4.51206896551724
"4061",2006-01-17,6,6,-121.470546,38.54120974,4061,18325,4.51243536074858
"4062",2006-01-17,1,4,-121.5283928,38.63476396,4062,18329,4.51230920728705
"4063",2006-01-17,1,4,-121.493964,38.61077027,4063,18333,4.51218311592419
"4064",2006-01-17,6,1,-121.4649158,38.55301886,4064,18334,4.5113188976378
"4065",2006-01-17,3,5,-121.4860977,38.57129023,4065,18339,4.51143911439114
"4066",2006-01-17,2,1,-121.4301956,38.62436035,4066,18340,4.51057550418101
"4067",2006-01-17,3,3,-121.4680876,38.56613712,4067,18343,4.51020408163265
"4068",2006-01-17,2,5,-121.4500914,38.63347967,4068,18348,4.51032448377581
"4069",2006-01-17,6,5,-121.4473321,38.52610557,4069,18353,4.51044482673876
"4070",2006-01-17,6,5,-121.4223013,38.52339385,4070,18358,4.51056511056511
"4071",2006-01-17,1,6,-121.4948736,38.60933262,4071,18364,4.51093097519037
"4072",2006-01-17,1,6,-121.4796664,38.61285973,4072,18370,4.51129666011788
"4073",2006-01-17,5,5,-121.4507883,38.46624668,4073,18375,4.51141664620673
"4074",2006-01-17,4,7,-121.5187359,38.48255011,4074,18382,4.51202749140893
"4075",2006-01-17,6,7,-121.4428888,38.55393092,4075,18389,4.51263803680982
"4076",2006-01-17,2,2,-121.4239904,38.59954474,4076,18391,4.51202158979392
"4077",2006-01-17,2,6,-121.4353699,38.63973826,4077,18397,4.51238655874417
"4078",2006-01-17,6,2,-121.3865679,38.51641638,4078,18399,4.51177047572339
"4079",2006-01-17,2,2,-121.4481855,38.62372526,4079,18401,4.51115469477813
"4080",2006-01-17,6,6,-121.4591542,38.54455104,4080,18407,4.51151960784314
"4081",2006-01-17,2,5,-121.4665975,38.61855028,4081,18412,4.51163930409213
"4082",2006-01-17,3,4,-121.4828749,38.59367176,4082,18416,4.51151396374326
"4083",2006-01-17,3,4,-121.4825709,38.56179004,4083,18420,4.5113886847906
"4084",2006-01-17,6,7,-121.4366482,38.51787111,4084,18427,4.51199804113614
"4085",2006-01-17,3,3,-121.3908868,38.54439581,4085,18430,4.51162790697674
"4086",2006-01-17,1,1,-121.4755257,38.63338067,4086,18431,4.51076847772883
"4087",2006-01-17,2,2,-121.4205488,38.62647906,4087,18433,4.5101541472963
"4088",2006-01-17,1,5,-121.4697938,38.61093125,4088,18438,4.51027397260274
"4089",2006-01-18,3,7,-121.4338815,38.56793823,4089,18445,4.51088285644412
"4090",2006-01-18,5,5,-121.4703136,38.49855045,4090,18450,4.51100244498778
"4091",2006-01-18,4,5,-121.5018623,38.51566329,4091,18455,4.51112197506722
"4092",2006-01-18,4,7,-121.5289716,38.51326708,4092,18462,4.51173020527859
"4093",2006-01-18,5,5,-121.4361716,38.44942327,4093,18467,4.51184949914488
"4094",2006-01-18,4,4,-121.4869479,38.55909654,4094,18471,4.51172447484123
"4095",2006-01-18,4,7,-121.4854019,38.53051542,4095,18478,4.51233211233211
"4096",2006-01-18,6,7,-121.4302218,38.51947073,4096,18485,4.512939453125
"4097",2006-01-18,6,1,-121.471825,38.53514705,4097,18486,4.51208201122773
"4098",2006-01-18,5,2,-121.455558,38.48795122,4098,18488,4.51146900927282
"4099",2006-01-18,2,3,-121.443841,38.62559095,4099,18491,4.51110026835814
"4100",2006-01-18,5,7,-121.4389102,38.44529571,4100,18498,4.51170731707317
"4101",2006-01-18,3,7,-121.4171174,38.56408209,4101,18505,4.51231406973909
"4102",2006-01-18,3,7,-121.4876022,38.57170879,4102,18512,4.5129205265724
"4103",2006-01-18,1,7,-121.518561,38.61371716,4103,18519,4.51352668778942
"4104",2006-01-18,1,6,-121.4792588,38.6092415,4104,18525,4.51388888888889
"4105",2006-01-18,5,3,-121.4561046,38.48728104,4105,18528,4.51352009744214
"4106",2006-01-18,6,7,-121.4211836,38.52846279,4106,18535,4.51412566975158
"4107",2006-01-18,6,3,-121.4367219,38.52358579,4107,18538,4.51375700024349
"4108",2006-01-18,6,7,-121.4351231,38.50565244,4108,18545,4.51436222005842
"4109",2006-01-18,4,4,-121.4992925,38.53124638,4109,18549,4.51423704064249
"4110",2006-01-18,1,1,-121.4798876,38.60892854,4110,18550,4.51338199513382
"4111",2006-01-18,5,7,-121.4189709,38.47433721,4111,18557,4.51398686450985
"4112",2006-01-18,6,5,-121.435864,38.5105054,4112,18562,4.51410505836576
"4113",2006-01-18,4,1,-121.4986029,38.52042714,4113,18563,4.51325066861172
"4114",2006-01-18,2,5,-121.4272941,38.64480059,4114,18568,4.51336898395722
"4115",2006-01-18,6,3,-121.4479715,38.53880039,4115,18571,4.51300121506683
"4116",2006-01-18,2,6,-121.4179054,38.62096842,4116,18577,4.51336248785228
"4117",2006-01-18,2,5,-121.422546,38.62234814,4117,18582,4.51348068982269
"4118",2006-01-18,5,7,-121.4452634,38.48328361,4118,18589,4.51408450704225
"4119",2006-01-18,2,5,-121.4267744,38.61798936,4119,18594,4.51420247632921
"4120",2006-01-18,1,1,-121.5395774,38.6272906,4120,18595,4.51334951456311
"4121",2006-01-18,1,4,-121.4984478,38.6270814,4121,18599,4.5132249454016
"4122",2006-01-18,1,2,-121.5055312,38.63589608,4122,18601,4.51261523532266
"4123",2006-01-18,6,7,-121.4184645,38.50736847,4123,18608,4.51321853019646
"4124",2006-01-18,3,6,-121.4075372,38.55152837,4124,18614,4.51357904946654
"4125",2006-01-18,6,6,-121.411208,38.52239057,4125,18620,4.51393939393939
"4126",2006-01-18,4,1,-121.476494,38.55683101,4126,18621,4.51308773630635
"4127",2006-01-18,2,3,-121.422546,38.62234814,4127,18624,4.51272110491883
"4128",2006-01-18,2,1,-121.4569219,38.64124446,4128,18625,4.51187015503876
"4129",2006-01-18,3,5,-121.4996207,38.58316799,4129,18630,4.51198837490918
"4130",2006-01-18,2,1,-121.437112,38.61819108,4130,18631,4.51113801452785
"4131",2006-01-18,3,2,-121.471865,38.58029601,4131,18633,4.51053013798112
"4132",2006-01-18,4,3,-121.4717471,38.52488785,4132,18636,4.51016456921588
"4133",2006-01-18,1,3,-121.5363135,38.65333642,4133,18639,4.50979917735301
"4134",2006-01-18,4,7,-121.5243785,38.51496724,4134,18646,4.5104015481374
"4135",2006-01-18,2,7,-121.4290403,38.61039427,4135,18653,4.51100362756953
"4136",2006-01-18,3,4,-121.3957274,38.54959457,4136,18657,4.51088007736944
"4137",2006-01-18,5,7,-121.430301,38.46005151,4137,18664,4.51148175006043
"4138",2006-01-18,4,7,-121.5414238,38.50133937,4138,18671,4.5120831319478
"4139",2006-01-18,4,4,-121.5403218,38.50912795,4139,18675,4.51195941048562
"4140",2006-01-18,4,4,-121.5061256,38.56022067,4140,18679,4.51183574879227
"4141",2006-01-18,1,5,-121.4839873,38.6116022,4141,18684,4.51195363438783
"4142",2006-01-18,2,5,-121.4630334,38.6242591,4142,18689,4.51207146306132
"4143",2006-01-18,3,3,-121.5067732,38.5712566,4143,18692,4.51170649287956
"4144",2006-01-18,3,7,-121.4907361,38.57907899,4144,18699,4.51230694980695
"4145",2006-01-18,5,7,-121.4401102,38.45123003,4145,18706,4.51290711700844
"4146",2006-01-18,2,1,-121.4427075,38.61564793,4146,18707,4.51205981669079
"4147",2006-01-18,4,1,-121.47576,38.54106323,4147,18708,4.51121292500603
"4148",2006-01-18,6,7,-121.4431889,38.52532233,4148,18715,4.51181292189007
"4149",2006-01-18,2,7,-121.4205256,38.61726903,4149,18722,4.51241262954929
"4150",2006-01-18,4,7,-121.515627,38.48714755,4150,18729,4.51301204819277
"4151",2006-01-18,2,7,-121.4552334,38.64639615,4151,18736,4.51361117802939
"4152",2006-01-18,3,6,-121.4907939,38.58029569,4152,18742,4.51396917148362
"4153",2006-01-18,4,7,-121.500048,38.54016571,4153,18749,4.51456778232603
"4154",2006-01-18,3,7,-121.5061463,38.57087225,4154,18756,4.51516610495908
"4155",2006-01-18,6,5,-121.4274484,38.51052171,4155,18761,4.51528279181709
"4156",2006-01-18,4,1,-121.4928237,38.54080977,4156,18762,4.51443695861405
"4157",2006-01-18,3,1,-121.4377221,38.56834962,4157,18763,4.51359153235506
"4158",2006-01-18,5,1,-121.498024,38.47599535,4158,18764,4.51274651274651
"4159",2006-01-18,2,5,-121.4239904,38.59954474,4159,18769,4.51286366915124
"4160",2006-01-18,4,7,-121.4791852,38.55895752,4160,18776,4.51346153846154
"4161",2006-01-18,4,7,-121.5558323,38.49605203,4161,18783,4.51405912040375
"4162",2006-01-18,5,7,-121.435773,38.45656628,4162,18790,4.51465641518501
"4163",2006-01-18,2,5,-121.4378691,38.62916206,4163,18795,4.51477300024021
"4164",2006-01-18,6,7,-121.4428126,38.51083839,4164,18802,4.51536983669549
"4165",2006-01-18,2,1,-121.4545664,38.65851633,4165,18803,4.51452581032413
